stage,seed,lead_names,lead_indices,prediction_sha256,n,correct,incorrect,accuracy
seed42,42,II;aVR;aVL;V1;V2;V4,1;3;4;6;7;9,7de1f514319155289d7a60a29ea983c46bee5ca763d67c997f721f0ac335025c,936,717,219,0.7660256410256411
seed42,42,II;aVR;aVL;V1;V2;V5,1;3;4;6;7;10,0e154460bc154c19efc2b567f673569745f40f3864be05d2ffe91a133208186f,936,714,222,0.7628205128205128
seed42,42,II;aVR;aVL;V1;V2;V6,1;3;4;6;7;11,f9751870b4df193ae2a1bf0818aa89185c2598e118a00145315e0c9c02c2e061,936,719,217,0.7681623931623932
seed42,42,II;aVR;aVL;V1;V3;V4,1;3;4;6;8;9,c5e6fd1edef108282bfd547326bd86dfba127df9c4face50bf43900ce24bc424,936,714,222,0.7628205128205128
seed42,42,II;aVR;aVL;V1;V3;V5,1;3;4;6;8;10,85e2fa390f48456f00dd4bde333fa7da5c485ce11ef47eba2aa8efe3bcd1adcb,936,713,223,0.7617521367521367
seed42,42,II;aVR;aVL;V1;V3;V6,1;3;4;6;8;11,8476859e2707d3395cd98714b71bc3789668b6e458262240fd9bf553c846ab0e,936,716,220,0.7649572649572649
seed42,42,II;aVR;aVL;V1;V4;V5,1;3;4;6;9;10,82e9d78ebc597080259d7d869e9822d1c87ce2cb91d9ca2ecbc43f3960635d04,936,714,222,0.7628205128205128
seed42,42,II;aVR;aVL;V1;V4;V6,1;3;4;6;9;11,9ec72a047225263f7a7f5136a22b3e55a09057e7bcb3df4ac2a8004298b8c7e6,936,710,226,0.7585470085470085
seed42,42,II;aVR;aVL;V1;V5;V6,1;3;4;6;10;11,e2f869904decd41d8efd6158c068d48f4b3ad435f47bdbac71696877e43a2b1a,936,710,226,0.7585470085470085
seed42,42,II;aVR;aVL;V2;V3;V4,1;3;4;7;8;9,2bd3d119d5f436974e9249401e52e2a88c4a0693e396ba53eda60ddc9f845c61,936,710,226,0.7585470085470085
seed42,42,II;aVR;aVL;V2;V3;V5,1;3;4;7;8;10,946006921a71b7c684610c2e1c871eea5466d4d3d98d54a581843f5d8d3234af,936,710,226,0.7585470085470085
seed42,42,II;aVR;aVL;V2;V3;V6,1;3;4;7;8;11,535f037e4cf0eea2b78de95732290888886673be48b5f53061e74344d8d0ed4b,936,709,227,0.7574786324786325
seed42,42,II;aVR;aVL;V2;V4;V5,1;3;4;7;9;10,5c66278bfbfc48c78d7835c80145aefabf0fcc941ee69568897234bf891a5c89,936,706,230,0.7542735042735043
seed42,42,II;aVR;aVL;V2;V4;V6,1;3;4;7;9;11,8630292cb8874cf363529d77bdd6978125e83949f89998811ae9fcaab8811481,936,708,228,0.7564102564102564
seed42,42,II;aVR;aVL;V2;V5;V6,1;3;4;7;10;11,ecdc300a11b5e05f71298da37e685ed65bbf999cbc095db1dc9d17bc07a83cc0,936,712,224,0.7606837606837606
seed42,42,II;aVR;aVL;V3;V4;V5,1;3;4;8;9;10,a3ee6e263527ea3a55a52b88ec5c571a738cfdbe9b9295f6622f573b7582ca54,936,701,235,0.7489316239316239
seed42,42,II;aVR;aVL;V3;V4;V6,1;3;4;8;9;11,ad856571099483e36989812aa21979e236db51f8bc65247bbd87a5f2361d3120,936,712,224,0.7606837606837606
seed42,42,II;aVR;aVL;V3;V5;V6,1;3;4;8;10;11,127c747b8f2a0a00808b4b5ab573dcd92e2389b45a3e4292227f7d531adbd085,936,707,229,0.7553418803418803
seed42,42,II;aVR;aVL;V4;V5;V6,1;3;4;9;10;11,edeb3bee81ef94b5ab0cf0ec0517d6f97ad00f92e9284090415c02f1e9718912,936,705,231,0.7532051282051282
seed42,42,II;aVR;aVF;V1;V2;V3,1;3;5;6;7;8,d425e226cf4c7a2a2755d01f29d07f8710c5ac665489698434efa6fd7ef1c866,936,712,224,0.7606837606837606
seed42,42,II;aVR;aVF;V1;V2;V4,1;3;5;6;7;9,2bb7f724922cee3bbbf997c9ddffc674a057f4c2da1a41673a90483a38d3984d,936,715,221,0.7638888888888888
seed42,42,II;aVR;aVF;V1;V2;V5,1;3;5;6;7;10,2970bdeb10a0be230306a32e83f3686ab997904fe9d6274e73d270683ff92224,936,715,221,0.7638888888888888
seed42,42,II;aVR;aVF;V1;V2;V6,1;3;5;6;7;11,47405c10a411f5f98c29c71789a63ebe92d6539c8c8a7b2f9abcc0ee7df32098,936,714,222,0.7628205128205128
seed42,42,II;aVR;aVF;V1;V3;V4,1;3;5;6;8;9,eec3879951ac9ecade089a9775a5bd5ff87fa8ae2095091e93a1c10dbac1f190,936,718,218,0.7670940170940171
seed42,42,II;aVR;aVF;V1;V3;V5,1;3;5;6;8;10,2ec69c9a6eb08cf7f913cebb8fad8fe7898555349cdafe92fe4ce324bdaf02b5,936,715,221,0.7638888888888888
seed42,42,II;aVR;aVF;V1;V3;V6,1;3;5;6;8;11,cd858e9b9263132fa6844b121dbcf20b04a4234b90414fa0052af77bea90390b,936,713,223,0.7617521367521367
seed42,42,II;aVR;aVF;V1;V4;V5,1;3;5;6;9;10,e0e2375ee0654fd940ef36e1eb293d173ed203ae291bd441f344cc8e9363392e,936,713,223,0.7617521367521367
seed42,42,II;aVR;aVF;V1;V4;V6,1;3;5;6;9;11,9f476da77c35471baacf606ca014439b0b92890e3b7aba157f2aa3cc1b72a822,936,712,224,0.7606837606837606
seed42,42,II;aVR;aVF;V1;V5;V6,1;3;5;6;10;11,acd3ef6ba5ef7cf259908348b1a5a7dd8d225514d2069b535f27d9482c7e102e,936,709,227,0.7574786324786325
seed42,42,II;aVR;aVF;V2;V3;V4,1;3;5;7;8;9,16d9abfe288fc840025d2aa57f267e69be5c2065c400a914ebc6a7fa43999c8e,936,710,226,0.7585470085470085
seed42,42,II;aVR;aVF;V2;V3;V5,1;3;5;7;8;10,107328482662d80e8fbc2cfc75f7c1f917bae5e41fab341a024306bbb73951ac,936,711,225,0.7596153846153846
seed42,42,II;aVR;aVF;V2;V3;V6,1;3;5;7;8;11,910b4ea194eaca6d0a099f4decd6bf7da13b5e90e1f717a64e96bb7c6e020666,936,708,228,0.7564102564102564
seed42,42,II;aVR;aVF;V2;V4;V5,1;3;5;7;9;10,b55b6e44283c5494e61600a57b3382a2b4ab4129b80445dd613c02e9cadd9ecf,936,706,230,0.7542735042735043
seed42,42,II;aVR;aVF;V2;V4;V6,1;3;5;7;9;11,e917bc38fb2265f57f0ce51c3ada097f6566ba86512d27807c66c5a1d2a22bcb,936,707,229,0.7553418803418803
seed42,42,II;aVR;aVF;V2;V5;V6,1;3;5;7;10;11,a4c36dda6dbd93d677dfa713931460952cea488eea6bbc5d4d75ebfd98211deb,936,704,232,0.7521367521367521
seed42,42,II;aVR;aVF;V3;V4;V5,1;3;5;8;9;10,53c3568dfced702f5ae246e363afb1c8c5d549eafca62e95c1e97c543028a31c,936,706,230,0.7542735042735043
seed42,42,II;aVR;aVF;V3;V4;V6,1;3;5;8;9;11,d22d532176943b23aa8e37c496241ba4f6a8c9c285f34b8645768a3905c0cd56,936,705,231,0.7532051282051282
seed42,42,II;aVR;aVF;V3;V5;V6,1;3;5;8;10;11,ddb615494e2fc77064740401ecb5a77999a9ebf95dd3eeef24787014eb2c4c88,936,707,229,0.7553418803418803
seed42,42,II;aVR;aVF;V4;V5;V6,1;3;5;9;10;11,d843d83d6fce258bd4755b1015d7014cb76f2b0736554abb5071aa896f650d92,936,705,231,0.7532051282051282
seed42,42,II;aVL;aVF;V1;V2;V3,1;4;5;6;7;8,e65ceb5bb55638913fcb2a4037fe075b3f00a9f356fc99472b2ddc13d6237096,936,710,226,0.7585470085470085
seed42,42,II;aVL;aVF;V1;V2;V4,1;4;5;6;7;9,dcc0e1761d879469697edc7ba8d16c4a76ab6e3ea7001e801ad346f3000a1580,936,710,226,0.7585470085470085
seed42,42,II;aVL;aVF;V1;V2;V5,1;4;5;6;7;10,e4d483b92342a9650e8723ac26410b879f8477e5cfbf8e0e0e8c7167007953b2,936,713,223,0.7617521367521367
seed42,42,II;aVL;aVF;V1;V2;V6,1;4;5;6;7;11,1fe2f742ee9c2c86321234151753d68361f74a8257e0b2dd35c0e4d3c24e69e0,936,713,223,0.7617521367521367
seed42,42,II;aVL;aVF;V1;V3;V4,1;4;5;6;8;9,9b25060391994798406708b2b5398c40b91e5a343a4872dd6ab0ec892ee33db7,936,714,222,0.7628205128205128
seed42,42,II;aVL;aVF;V1;V3;V5,1;4;5;6;8;10,7e2e1c827152a128ef4c372fcaa708e7cf00324ac0ab57d23580c45356ba9e05,936,708,228,0.7564102564102564
seed42,42,II;aVL;aVF;V1;V3;V6,1;4;5;6;8;11,da762914a5cd3e77c5ed626f4e634c5bbf0c63f93adefa5d220bcb1270181103,936,708,228,0.7564102564102564
seed42,42,II;aVL;aVF;V1;V4;V5,1;4;5;6;9;10,8dcc7783a2300f9c4206d267fd1d5bf9d104d6287688382ce5bce186776c0184,936,712,224,0.7606837606837606
seed42,42,II;aVL;aVF;V1;V4;V6,1;4;5;6;9;11,040419b2818444e199c8c409591ce2b316ae0683b7e3cc072f399ef4388724b1,936,709,227,0.7574786324786325
seed42,42,II;aVL;aVF;V1;V5;V6,1;4;5;6;10;11,5953182f53b2f6a98784210a92a6a04e23ea47af08a274f21f7ff3e515db8bd5,936,709,227,0.7574786324786325
seed42,42,II;aVL;aVF;V2;V3;V4,1;4;5;7;8;9,15794cb63144dab63ca8e9275f5ecc867e5901e136c4f2197a6baea45162985e,936,709,227,0.7574786324786325
seed42,42,II;aVL;aVF;V2;V3;V5,1;4;5;7;8;10,ac741e282c91f48118b320df076534ddeefff67dbb286554df2c364a97a68a4d,936,705,231,0.7532051282051282
seed42,42,II;aVL;aVF;V2;V3;V6,1;4;5;7;8;11,31c3511c48d17cda5b583cc0e49e034c344f9d1757db1f52234d14bbc5470b6a,936,706,230,0.7542735042735043
seed42,42,II;aVL;aVF;V2;V4;V5,1;4;5;7;9;10,8a80d5dacbf242909fe28161faabd60fb3eccec423eaeb17642aeb3976c19496,936,707,229,0.7553418803418803
seed42,42,II;aVL;aVF;V2;V4;V6,1;4;5;7;9;11,bfa060a98458b2c8555707d3acd69716541589043c7cbcec65a08e12823dfa5b,936,706,230,0.7542735042735043
seed42,42,II;aVL;aVF;V2;V5;V6,1;4;5;7;10;11,0b3d37891550cab9c85b99d4da29da58be420d7815f10550aae2bf8105a4b696,936,708,228,0.7564102564102564
seed42,42,II;aVL;aVF;V3;V4;V5,1;4;5;8;9;10,24d7427e3e44d5897172961392099e14895da84281fb21817ff0b5c06e128e14,936,704,232,0.7521367521367521
seed42,42,II;aVL;aVF;V3;V4;V6,1;4;5;8;9;11,f08330f9053cdee67fc162300c6b3f34a2da627a7502c1593f96561b7bf35a2f,936,707,229,0.7553418803418803
seed42,42,II;aVL;aVF;V3;V5;V6,1;4;5;8;10;11,dd714a4d901be0219a618d1901ac1f653ff1e70328fc42a573da3c5591450c5e,936,705,231,0.7532051282051282
seed42,42,II;aVL;aVF;V4;V5;V6,1;4;5;9;10;11,7fc9aea0a42e71e84e4febbcd7a07b2200c04a321f05cb1b11c034d077e068f8,936,706,230,0.7542735042735043
seed42,42,III;aVR;aVL;V1;V2;V3,2;3;4;6;7;8,3f9693d75a6428c7a5ed8cc0d6e3a9af5a8cc8c8f35c216d79f80f27ed186a63,936,702,234,0.75
seed42,42,III;aVR;aVL;V1;V2;V4,2;3;4;6;7;9,accc476797aedaf914a09da4a3c52c57c3b380d7557b3d6d18c19484f78625fd,936,714,222,0.7628205128205128
seed42,42,III;aVR;aVL;V1;V2;V5,2;3;4;6;7;10,f8b049becfb84301759c5dca75a1afafe133709b8691c8135abe3604c561ca23,936,716,220,0.7649572649572649
seed42,42,III;aVR;aVL;V1;V2;V6,2;3;4;6;7;11,f7f9f9a5b0d6b987bb07e2012f187804ef2482d230dc5f9a197fd76052db809b,936,717,219,0.7660256410256411
seed42,42,III;aVR;aVL;V1;V3;V4,2;3;4;6;8;9,85baf316f85a1e617b08a0b8f869da6c76c39271584eaebd9de3c04b6f7885d5,936,712,224,0.7606837606837606
seed42,42,III;aVR;aVL;V1;V3;V5,2;3;4;6;8;10,212f191ea1a422c328190aafe9d1c72be26331b2f9b75e0c295d692bf5cd46bb,936,711,225,0.7596153846153846
seed42,42,III;aVR;aVL;V1;V3;V6,2;3;4;6;8;11,1e7736b1ee1e9f8aedeabc5c3fd930e8f7b3a941660734bf85c7d74791854fb1,936,709,227,0.7574786324786325
seed42,42,III;aVR;aVL;V1;V4;V5,2;3;4;6;9;10,ffe0868e16e800532195d30317e76dd0208aabe64634c88b7ce5815f6ef4a6ff,936,712,224,0.7606837606837606
seed42,42,III;aVR;aVL;V1;V4;V6,2;3;4;6;9;11,8a868d8b9532f67ccbca1c0e95f0ba8c7d2b34b3c49d79a7d36e04cdadc86284,936,710,226,0.7585470085470085
seed42,42,III;aVR;aVL;V1;V5;V6,2;3;4;6;10;11,30289f177e6624c1962cd0eb59f40c3c4ca0e7f3739bdc7e28a6a20ea1792c81,936,705,231,0.7532051282051282
seed42,42,III;aVR;aVL;V2;V3;V4,2;3;4;7;8;9,911455260e3a3a6996c437a0339743bd73a8b79dfd1b335a4fc3ba556bc2122d,936,708,228,0.7564102564102564
seed42,42,III;aVR;aVL;V2;V3;V5,2;3;4;7;8;10,9dc874bb63aff4dbb3984e6a8d6fea101ba337bcd525454b076f633d65cbe692,936,707,229,0.7553418803418803
seed42,42,III;aVR;aVL;V2;V3;V6,2;3;4;7;8;11,283062f3c64e9e5ecf6f4bea002f17eea215267b6611aae07f7fb1123acfd5bc,936,708,228,0.7564102564102564
seed42,42,III;aVR;aVL;V2;V4;V5,2;3;4;7;9;10,d50ecce82da02b852d9eb19f18d54ea5d84ef6c136d235ee4936e638b17529bf,936,707,229,0.7553418803418803
seed42,42,III;aVR;aVL;V2;V4;V6,2;3;4;7;9;11,0a896fc05b3c6775cfe59b32be22ecd51f9d2fdfd37d09f2f762f61568f03467,936,707,229,0.7553418803418803
seed42,42,III;aVR;aVL;V2;V5;V6,2;3;4;7;10;11,50d2ca2c122a32739cff96079c6bd4126f85a51935150b46d60e89dd9dbe495e,936,706,230,0.7542735042735043
seed42,42,III;aVR;aVL;V3;V4;V5,2;3;4;8;9;10,5ead60776065747f37f471683656f6e454a3c874c01efaefa405ec9558721c6f,936,701,235,0.7489316239316239
seed42,42,III;aVR;aVL;V3;V4;V6,2;3;4;8;9;11,9cb6c5309120a2a72e224e656b784be217f616fbd97b1294a9f8b7da1d38851a,936,706,230,0.7542735042735043
seed42,42,III;aVR;aVL;V3;V5;V6,2;3;4;8;10;11,3f3fa5947e20c5c90a8c0f9854fca7ac731411b31992e9fd177b70cd71a44d00,936,708,228,0.7564102564102564
seed42,42,III;aVR;aVL;V4;V5;V6,2;3;4;9;10;11,e8fa1e3d8bd20980851c52d48e59ce8e502d382421c238ef19df23f989c312b0,936,707,229,0.7553418803418803
seed42,42,III;aVR;aVF;V1;V2;V3,2;3;5;6;7;8,9f8d225f87b31473f5bf6973264dbe78962a1ee327ff5f9347c8f66c98f53ddf,936,712,224,0.7606837606837606
seed42,42,III;aVR;aVF;V1;V2;V4,2;3;5;6;7;9,2ba0ed8a839f8bb5aa01c7d98a654a43953e8749978151eac22067fb0d7539fd,936,712,224,0.7606837606837606
seed42,42,III;aVR;aVF;V1;V2;V5,2;3;5;6;7;10,f992bdc4c39e4a15d13327c28399723d1b8efd428956171dc94d94b332389723,936,709,227,0.7574786324786325
seed42,42,III;aVR;aVF;V1;V2;V6,2;3;5;6;7;11,a5edb66b0b1166b1626ce9c23c13aade4d7932aeee1067489d3e9fba0e443f4f,936,714,222,0.7628205128205128
seed42,42,III;aVR;aVF;V1;V3;V4,2;3;5;6;8;9,ba311324ac3bf44a2fbfa2c4a4d41bfb54b55b20b030850c997695567c44b4aa,936,712,224,0.7606837606837606
seed42,42,III;aVR;aVF;V1;V3;V5,2;3;5;6;8;10,0daa52fa1a62aece920baf81719d6294664fb498af8aff2d5121ae54dd34f193,936,709,227,0.7574786324786325
seed42,42,III;aVR;aVF;V1;V3;V6,2;3;5;6;8;11,bbf9e2fb2653f9f427cac26a384a80fb4b1b9b5171aa6cb3d96d331520902d49,936,705,231,0.7532051282051282
seed42,42,III;aVR;aVF;V1;V4;V5,2;3;5;6;9;10,95f21cb3398279b1ec9aaf49bfe9b3cbec79680922ab3cd659585ac067817087,936,702,234,0.75
seed42,42,III;aVR;aVF;V1;V4;V6,2;3;5;6;9;11,4e0739e36e5b21a8c84019b7f6360d1489bff55286056d38e71b7973948e4ab5,936,703,233,0.7510683760683761
seed42,42,III;aVR;aVF;V1;V5;V6,2;3;5;6;10;11,7e8d7ac9f6630b4bd9d4bb46395fecb21c667af844e0d65ddfccf06f38dfa487,936,705,231,0.7532051282051282
seed42,42,III;aVR;aVF;V2;V3;V4,2;3;5;7;8;9,90ec4a13f59bcf4dd0582818eb61871a37a868623470bdecb0c1dc12ff32d7dc,936,704,232,0.7521367521367521
seed42,42,III;aVR;aVF;V2;V3;V5,2;3;5;7;8;10,3b248f6940e53e4ea51637447f01bc29a6c9594d110a217498ec5f9c3daa1a41,936,699,237,0.7467948717948718
seed42,42,III;aVR;aVF;V2;V3;V6,2;3;5;7;8;11,3cf1009eeb4d3a0d25f7e1bb6b4681a0978ac5661a8da4045233894d5eb3c9d4,936,703,233,0.7510683760683761
seed42,42,III;aVR;aVF;V2;V4;V5,2;3;5;7;9;10,815b2826e4a1ddc6a9b4cc1b65e703d606d16d36db67821e6e53173d41286f3f,936,704,232,0.7521367521367521
seed42,42,III;aVR;aVF;V2;V4;V6,2;3;5;7;9;11,4278fddbf9808eca6b3184797c74fc4e76a23c6e1d201d1ec957c3295c8d0b32,936,703,233,0.7510683760683761
seed42,42,III;aVR;aVF;V2;V5;V6,2;3;5;7;10;11,7d5c10150f94886e8321e465a2e80434d38ddac36f5450698101ecb24c6f9f9e,936,705,231,0.7532051282051282
seed42,42,III;aVR;aVF;V3;V4;V5,2;3;5;8;9;10,f54e4b3990f68cf44bec7b4a51a9d2fa6e248e9176db79694e82511c8ebc5f09,936,702,234,0.75
seed42,42,III;aVR;aVF;V3;V4;V6,2;3;5;8;9;11,7e272f12600ca128e4ee8d8475102e799e3f5435d1874d7294c4a2c965209d20,936,704,232,0.7521367521367521
seed42,42,III;aVR;aVF;V3;V5;V6,2;3;5;8;10;11,d8635817b52f4cf2ba34463e1a2ca5d2452956779bf398d7485379e3247e5c0f,936,702,234,0.75
seed42,42,III;aVR;aVF;V4;V5;V6,2;3;5;9;10;11,701e867c83137de05051018ab6cbc28974b37b5accbe49519f8409215733fa80,936,702,234,0.75
seed42,42,III;aVL;aVF;V1;V2;V3,2;4;5;6;7;8,cc09b16b51b7bf1116ded66cd3f6156249102402ab061980c526afc58ad89046,936,698,238,0.7457264957264957
seed42,42,III;aVL;aVF;V1;V2;V4,2;4;5;6;7;9,0e1797fb70cec77600d1823423fe3a3365285e1f780c6ef9d984864c1dd0510d,936,707,229,0.7553418803418803
seed42,42,III;aVL;aVF;V1;V2;V5,2;4;5;6;7;10,cc9ee68970ffce65df79f729c9ed380cb698de0a8153498e183803bee6ac087b,936,712,224,0.7606837606837606
seed42,42,III;aVL;aVF;V1;V2;V6,2;4;5;6;7;11,29b91783c13d5ed121e1fa130921558a61a6557d9c36a2ec2c4e6b8600d7bcbe,936,707,229,0.7553418803418803
seed42,42,III;aVL;aVF;V1;V3;V4,2;4;5;6;8;9,bc3b1bb21dce35dc72c23cf2b505496cf2aae03eb5f4fc08d8c77a9ef8cf8d7b,936,714,222,0.7628205128205128
seed42,42,III;aVL;aVF;V1;V3;V5,2;4;5;6;8;10,a776578088d7309957c4e85fe2ee887df9a7593c8d6dde8c90ec03afb7fc12e0,936,712,224,0.7606837606837606
seed42,42,III;aVL;aVF;V1;V3;V6,2;4;5;6;8;11,b1e0691e1aa082c2c645cde4a9a22c9c43de541c6b9661d39e8dd7bc2389a4e7,936,707,229,0.7553418803418803
seed42,42,III;aVL;aVF;V1;V4;V5,2;4;5;6;9;10,25c518f2db2ea7bf0139b440aa3b1fc2df6dd581bea889232fc4f4f200ebe4b0,936,709,227,0.7574786324786325
seed42,42,III;aVL;aVF;V1;V4;V6,2;4;5;6;9;11,faa18664296880abd39b4c4dfed83475eb3bc2265f99503968d124b277450e6c,936,707,229,0.7553418803418803
seed42,42,III;aVL;aVF;V1;V5;V6,2;4;5;6;10;11,8419a7759f42c8d145cb239202e25b41c026f8a0fa21da9e92f129189f36a961,936,706,230,0.7542735042735043
seed42,42,III;aVL;aVF;V2;V3;V4,2;4;5;7;8;9,eed9521f791e73a706f09dc86253b456de92a52317800babef64b15f71be37b7,936,701,235,0.7489316239316239
seed42,42,III;aVL;aVF;V2;V3;V5,2;4;5;7;8;10,68deb65cba6b62a1d895c265d1e9439921198971cd2ffb5585946c9ebe18753c,936,708,228,0.7564102564102564
seed42,42,III;aVL;aVF;V2;V3;V6,2;4;5;7;8;11,c20a0a0f9ef043763e0523a62f77e094d088458c5b673ed050590f58aadfae4a,936,705,231,0.7532051282051282
seed42,42,III;aVL;aVF;V2;V4;V5,2;4;5;7;9;10,08c7e272580c518069b8835a8ea325d753cddffeaa80adb2ec44bb1cf93fee2b,936,706,230,0.7542735042735043
seed42,42,III;aVL;aVF;V2;V4;V6,2;4;5;7;9;11,20f2b13f44aa8aa61b7c19815796d7d2ac5f77fd0b9dc9de8b05564f13755245,936,709,227,0.7574786324786325
seed42,42,III;aVL;aVF;V2;V5;V6,2;4;5;7;10;11,863210788dc71c4d77128f7290695e0a10d90306188d0a0de1828718e9470c84,936,702,234,0.75
seed42,42,III;aVL;aVF;V3;V4;V5,2;4;5;8;9;10,8adcea1c56e5c874f9d34e0cbfc72b10b6b3369ef34e15adfd68eeca3d6dc689,936,703,233,0.7510683760683761
seed42,42,III;aVL;aVF;V3;V4;V6,2;4;5;8;9;11,512e0866aa5d8fb0ccb23150449d616a2dee8bbcbfef3abf6c1081dcd105f35d,936,703,233,0.7510683760683761
seed42,42,III;aVL;aVF;V3;V5;V6,2;4;5;8;10;11,0a3e5b43f5eb5f1bc8df079bbed14bace38b2b0e604bf00769a83f2711eeb256,936,707,229,0.7553418803418803
seed42,42,III;aVL;aVF;V4;V5;V6,2;4;5;9;10;11,e8b88545c69eba6ba69d63f66cd64ed8e5d3e27044f5a4523eb76342b9bf8ae5,936,706,230,0.7542735042735043
seed42,42,aVR;aVL;aVF;V1;V2;V3,3;4;5;6;7;8,a89d89b47e196d6010a5a2bb35980fbf68e57454793fead7a036f0de3666f412,936,713,223,0.7617521367521367
seed42,42,aVR;aVL;aVF;V1;V2;V4,3;4;5;6;7;9,f6f1d8466a686b1bf56ff2d3c240d995b64f5021a5f4cfdfc40b459294310ef7,936,710,226,0.7585470085470085
seed42,42,aVR;aVL;aVF;V1;V2;V5,3;4;5;6;7;10,b50734cd33016cb7b2cac07e6f03485432d5b5448117779b89891dde64b2b6d3,936,715,221,0.7638888888888888
seed42,42,aVR;aVL;aVF;V1;V2;V6,3;4;5;6;7;11,84a39b9da6993d9eaa26ece40cd8c7abf2bb5dcfe19d6f67a53e2b70ca6ff7fc,936,715,221,0.7638888888888888
seed42,42,aVR;aVL;aVF;V1;V3;V4,3;4;5;6;8;9,ae1b4b11a91c6ebf3b52a33b7d73adb62e27217c5e189b057483cc222319aad7,936,713,223,0.7617521367521367
seed42,42,aVR;aVL;aVF;V1;V3;V5,3;4;5;6;8;10,8c04b8fabb25be4cd88cfe099f25b1804e89ea0a7b05abb8ad99af0543af5ded,936,711,225,0.7596153846153846
seed42,42,aVR;aVL;aVF;V1;V3;V6,3;4;5;6;8;11,3d46c146833b8f2267147807d69f50083ee2231ac976e6addab22a6361400d02,936,710,226,0.7585470085470085
seed42,42,aVR;aVL;aVF;V1;V4;V5,3;4;5;6;9;10,d57ad01de9aa38872d80dcd087dac1130704e828fe1ab61c0ce2ebaed0a96cdd,936,706,230,0.7542735042735043
seed42,42,aVR;aVL;aVF;V1;V4;V6,3;4;5;6;9;11,73464e13dd7d6a4b2e12ae3df01f6ebe36cf07acebffa58ef89114491829a723,936,708,228,0.7564102564102564
seed42,42,aVR;aVL;aVF;V1;V5;V6,3;4;5;6;10;11,059a9b04f1145e2f57e48e6c744d0637257b1d6aa86eefa4438e210b8d76fc2a,936,714,222,0.7628205128205128
seed42,42,aVR;aVL;aVF;V2;V3;V4,3;4;5;7;8;9,f8300da6c59fbd29c9928c34936bb0f5ecf028d43dd958e1ff1df26fa7ae7fd0,936,707,229,0.7553418803418803
seed42,42,aVR;aVL;aVF;V2;V3;V5,3;4;5;7;8;10,c33979763315c4405566f2a42f47f4b508d4f8c179da0944fde998247bbba212,936,704,232,0.7521367521367521
seed42,42,aVR;aVL;aVF;V2;V3;V6,3;4;5;7;8;11,364052a86ed846522f077dd87550512e666b57f52042632b0e59025170e58677,936,704,232,0.7521367521367521
seed42,42,aVR;aVL;aVF;V2;V4;V5,3;4;5;7;9;10,d2572679610e711f43f1cd063d42680968f144f4357635dc2878e66ca3e886a9,936,705,231,0.7532051282051282
seed42,42,aVR;aVL;aVF;V2;V4;V6,3;4;5;7;9;11,7f7393dd0938c21c0142a7707f0cf3c4703ed40f1759f6225a3d9a3a9c461d52,936,703,233,0.7510683760683761
seed42,42,aVR;aVL;aVF;V2;V5;V6,3;4;5;7;10;11,5bf9111bcc7a3a9b4c29a05ff7c38e081d00513a74ad296bb50fd8e821eaa19e,936,708,228,0.7564102564102564
seed42,42,aVR;aVL;aVF;V3;V4;V5,3;4;5;8;9;10,81850f2882d670ea22bda09358f3638e801a5b79dd28c308ad40ecd62e2231d3,936,705,231,0.7532051282051282
seed42,42,aVR;aVL;aVF;V3;V4;V6,3;4;5;8;9;11,88033e44239273a0889c4ef68c1cc8396d1b706ec3c60377eaef9efb94b190a0,936,705,231,0.7532051282051282
seed42,42,aVR;aVL;aVF;V3;V5;V6,3;4;5;8;10;11,430f63f1ba2b4b778ef2d1d614e3d4498990c8bec8dee97f548e836e4366439b,936,707,229,0.7553418803418803
seed42,42,aVR;aVL;aVF;V4;V5;V6,3;4;5;9;10;11,42b5dcfa6e7e46bf6e261bdd5373d9e49fdd636d4f3be43f98ac8096048bcb43,936,709,227,0.7574786324786325
seed42,42,I;II;III;aVR;V1;V2;V3,0;1;2;3;6;7;8,8e6da2981715962175874683d711c9f359853a1b5e1a042799dbb3c4f1451974,936,712,224,0.7606837606837606
seed42,42,I;II;III;aVR;V1;V2;V4,0;1;2;3;6;7;9,0735faddc1b9b9fd9ce7636a18faf16f672c37fad77514b119874454011e94fc,936,716,220,0.7649572649572649
seed42,42,I;II;III;aVR;V1;V2;V5,0;1;2;3;6;7;10,6a0187f4b7335197c03e278838c052d6cd5f25ca69a5b646e50e68f299e3c2d7,936,714,222,0.7628205128205128
seed42,42,I;II;III;aVR;V1;V2;V6,0;1;2;3;6;7;11,9ed514255b3cc6c1c221f3649a4a39b20da6a859b192e4854a631be3ed348dcc,936,721,215,0.7702991452991453
seed42,42,I;II;III;aVR;V1;V3;V4,0;1;2;3;6;8;9,04202ffa3709a2e3074dc25f87415e5b111e88f4cd3457f69ba3854d4a8c3ee2,936,717,219,0.7660256410256411
seed42,42,I;II;III;aVR;V1;V3;V5,0;1;2;3;6;8;10,1c114628e2c18a6b6b132306916dc0b232f69e3b197275c9a59b6e6e354e29d2,936,717,219,0.7660256410256411
seed42,42,I;II;III;aVR;V1;V3;V6,0;1;2;3;6;8;11,9e1e5759944732c079d0eb37b04d3fc0f87a46def9784d2a603641be7dda7770,936,712,224,0.7606837606837606
